http://111.127.156.64:51234/rtp/239.29.0.108:5000,# 0.15MB/s | 1673ms
http://171.8.105.158:8800/rtp/239.16.20.175:11750,# 0.15MB/s | 1674ms
http://111.127.156.64:51234/rtp/239.29.0.111:5000,# 0.15MB/s | 1676ms
http://111.127.156.64:51234/rtp/239.29.0.112:5000,# 0.15MB/s | 1676ms
http://171.8.105.158:8800/rtp/239.16.20.195:11950,# 0.15MB/s | 1677ms
http://112.192.73.47:8484/rtp/239.0.0.70:5140,# 0.15MB/s | 1677ms
http://112.192.73.47:8484/rtp/239.0.0.22:5140,# 0.15MB/s | 1677ms
http://60.4.30.55:8077/rtp/239.253.93.177:6345,# 0.15MB/s | 1678ms
http://60.4.30.55:8077/rtp/239.253.93.50:6203,# 0.15MB/s | 1678ms
http://114.226.212.147:8787/rtp/239.49.1.40:6000,# 0.15MB/s | 1678ms
http://124.112.189.152:4022/rtp/238.1.78.188:7376,# 0.15MB/s | 1680ms
http://114.226.212.149:8787/rtp/239.49.8.107:8000,# 0.15MB/s | 1681ms
http://171.8.84.159:8800/rtp/239.16.10.165:2000,# 0.15MB/s | 1682ms
http://123.118.56.249:8686/rtp/239.3.1.188:8001,# 0.15MB/s | 1682ms
http://171.8.84.159:8800/rtp/239.16.20.94:10940,# 0.15MB/s | 1683ms
http://171.8.84.159:8800/rtp/239.16.20.174:11740,# 0.15MB/s | 1683ms
http://112.109.206.183:9999/rtp/239.255.40.15:8208,# 0.15MB/s | 1683ms
http://171.8.105.158:8800/rtp/239.16.10.97:2000,# 0.15MB/s | 1684ms
http://171.8.105.158:8800/rtp/239.16.20.208:12080,# 0.15MB/s | 1684ms
http://171.8.84.159:8800/rtp/239.16.20.10:10100,# 0.15MB/s | 1684ms
http://171.8.84.159:8800/rtp/239.16.20.208:12080,# 0.15MB/s | 1685ms
http://114.226.212.149:8787/rtp/239.49.8.204:6000,# 0.15MB/s | 1685ms
http://221.220.129.163:8012/rtp/239.3.1.219:4220,# 0.15MB/s | 1685ms
http://171.8.84.159:8800/rtp/239.16.10.218:2000,# 0.15MB/s | 1685ms
http://171.8.84.159:8800/rtp/239.16.20.135:11350,# 0.15MB/s | 1686ms
http://49.77.31.239:8554/rtp/239.49.0.25:8192,# 0.15MB/s | 1686ms
http://220.176.218.206:9000/rtp/239.252.219.105:5140,# 0.15MB/s | 1687ms
http://111.127.156.64:51234/rtp/239.29.0.97:5000,# 0.15MB/s | 1688ms
http://111.127.156.64:51234/rtp/239.29.0.22:5000,# 0.15MB/s | 1688ms
http://171.8.105.158:8800/rtp/239.16.10.95:2000,# 0.15MB/s | 1688ms
http://111.127.156.64:51234/rtp/239.29.0.92:5000,# 0.15MB/s | 1689ms
http://171.8.105.158:8800/rtp/239.16.20.156:11560,# 0.15MB/s | 1690ms
http://114.226.212.148:8787/rtp/239.49.1.254:6000,# 0.15MB/s | 1691ms
http://171.8.105.158:8800/rtp/239.16.10.156:2000,# 0.15MB/s | 1691ms
http://171.8.84.159:8800/rtp/239.16.10.158:2000,# 0.15MB/s | 1691ms
http://111.127.156.64:51234/rtp/239.29.0.126:5000,# 0.15MB/s | 1691ms
http://171.8.105.158:8800/rtp/239.16.10.168:2000,# 0.15MB/s | 1691ms
http://111.127.156.64:51234/rtp/239.29.0.205:5000,# 0.15MB/s | 1692ms
http://123.118.56.249:8686/rtp/239.3.1.184:8001,# 0.15MB/s | 1693ms
http://171.8.84.159:8800/rtp/239.16.20.142:11420,# 0.15MB/s | 1694ms
http://220.167.170.232:4000/rtp/239.120.1.111:8254,# 0.15MB/s | 1694ms
http://171.8.84.159:8800/rtp/239.16.20.193:11930,# 0.15MB/s | 1694ms
http://111.127.156.64:51234/rtp/239.29.0.210:5000,# 0.15MB/s | 1695ms
http://112.192.73.47:8484/rtp/239.0.0.6:5140,# 0.15MB/s | 1695ms
http://111.127.156.64:51234/rtp/239.29.0.96:5000,# 0.15MB/s | 1696ms
http://171.8.84.159:8800/rtp/239.16.20.6:10060,# 0.15MB/s | 1696ms
http://36.49.54.222:8800/rtp/239.37.0.107:5540,# 0.15MB/s | 1696ms
http://36.49.54.222:8800/rtp/239.37.0.224:5540,# 0.15MB/s | 1697ms
http://111.127.156.64:51234/rtp/239.29.0.90:5000,# 0.15MB/s | 1697ms
http://112.109.206.183:9999/rtp/239.255.40.46:8208,# 0.15MB/s | 1697ms
http://49.77.31.239:8554/rtp/239.49.0.183:9434,# 0.15MB/s | 1697ms
http://60.4.30.55:8077/rtp/239.253.92.121:6015,# 0.15MB/s | 1698ms
http://171.8.84.159:8800/rtp/239.16.10.95:2000,# 0.15MB/s | 1698ms
http://123.118.56.249:8686/rtp/239.3.1.159:8000,# 0.15MB/s | 1698ms
http://36.49.54.222:8800/rtp/239.37.0.102:5540,# 0.15MB/s | 1700ms
http://171.8.84.159:8800/rtp/239.16.20.11:10110,# 0.15MB/s | 1700ms
http://218.86.184.61:8188/rtp/238.255.2.216:5999,# 0.15MB/s | 1700ms
http://123.118.51.64:8686/rtp/239.3.1.115:8000,# 0.15MB/s | 1700ms
http://114.226.212.147:8787/rtp/239.49.8.19:9614,# 0.15MB/s | 1701ms
http://111.127.156.64:51234/rtp/239.29.1.144:5000,# 0.15MB/s | 1701ms
http://171.8.84.159:8800/rtp/239.16.20.86:10860,# 0.15MB/s | 1702ms
http://36.49.54.222:8800/rtp/239.37.0.244:5540,# 0.15MB/s | 1702ms
http://111.127.156.64:51234/rtp/239.29.0.123:5000,# 0.15MB/s | 1703ms
http://171.8.84.159:8800/rtp/239.16.20.13:10130,# 0.15MB/s | 1703ms
http://171.8.84.159:8800/rtp/239.16.20.53:10530,# 0.15MB/s | 1703ms
http://223.198.240.143:4000/rtp/239.253.64.100:5140,# 0.15MB/s | 1704ms
http://171.8.84.159:8800/rtp/239.16.20.32:10320,# 0.15MB/s | 1704ms
http://171.8.84.159:8800/rtp/239.16.20.178:11780,# 0.15MB/s | 1705ms
http://36.49.54.222:8800/rtp/239.37.0.220:5540,# 0.15MB/s | 1706ms
http://111.127.156.64:51234/rtp/239.29.0.34:5000,# 0.15MB/s | 1706ms
http://36.49.54.222:8800/rtp/239.37.0.228:5540,# 0.15MB/s | 1706ms
http://112.192.73.47:8484/rtp/239.0.0.105:5140,# 0.15MB/s | 1707ms
http://171.8.84.159:8800/rtp/239.16.20.8:10080,# 0.15MB/s | 1707ms
http://171.8.105.158:8800/rtp/239.16.20.109:11090,# 0.15MB/s | 1707ms
http://171.8.84.159:8800/rtp/239.16.20.171:11710,# 0.15MB/s | 1708ms
http://112.192.73.47:8484/rtp/239.0.0.24:5140,# 0.15MB/s | 1708ms
http://123.118.51.64:8686/rtp/239.3.1.105:8092,# 0.15MB/s | 1708ms
http://60.4.30.55:8077/rtp/239.253.92.123:6017,# 0.15MB/s | 1709ms
http://112.192.73.47:8484/rtp/239.0.0.54:5140,# 0.15MB/s | 1709ms
http://171.8.105.158:8800/rtp/239.16.20.167:11670,# 0.15MB/s | 1710ms
http://36.49.54.222:8800/rtp/239.37.0.104:5540,# 0.15MB/s | 1710ms
http://123.118.51.64:8686/rtp/239.3.1.129:8008,# 0.15MB/s | 1710ms
http://106.116.126.196:4022/rtp/239.254.201.224:7229,# 0.15MB/s | 1710ms
http://111.127.156.64:51234/rtp/239.29.0.2:5000,# 0.15MB/s | 1711ms
http://171.8.84.159:8800/rtp/239.16.20.232:12320,# 0.15MB/s | 1711ms
http://123.118.51.64:8686/rtp/239.3.1.128:8001,# 0.15MB/s | 1711ms
http://106.87.51.99:8888/rtp/235.254.198.41:1440,# 0.15MB/s | 1711ms
http://111.127.156.64:51234/rtp/239.29.0.211:5000,# 0.15MB/s | 1711ms
http://60.4.30.55:8077/rtp/239.253.93.23:6176,# 0.15MB/s | 1712ms
http://171.8.84.159:8800/rtp/239.16.20.76:10760,# 0.15MB/s | 1712ms
http://123.118.51.64:8686/rtp/239.3.1.124:8128,# 0.15MB/s | 1712ms
http://36.49.54.222:8800/rtp/239.37.0.229:5540,# 0.15MB/s | 1712ms
http://171.8.84.159:8800/rtp/239.16.20.4:10040,# 0.15MB/s | 1712ms
http://171.8.84.159:8800/rtp/239.16.20.111:11110,# 0.15MB/s | 1713ms
http://171.8.84.159:8800/rtp/239.16.10.58:2000,# 0.15MB/s | 1713ms
http://221.220.129.163:8012/rtp/239.3.1.100:8001,# 0.15MB/s | 1713ms
http://221.220.129.163:8012/rtp/239.3.1.102:8001,# 0.15MB/s | 1713ms
http://60.4.30.55:8077/rtp/239.253.94.2:6601,# 0.15MB/s | 1713ms
http://223.198.240.143:4000/rtp/239.253.64.31:5140,# 0.15MB/s | 1714ms
http://123.118.51.64:8686/rtp/239.3.1.130:8004,# 0.15MB/s | 1715ms
http://111.127.156.64:51234/rtp/239.29.0.18:5000,# 0.15MB/s | 1715ms
http://171.8.84.159:8800/rtp/239.16.10.52:2000,# 0.15MB/s | 1715ms
http://111.127.156.64:51234/rtp/239.29.1.10:5001,# 0.15MB/s | 1716ms
http://112.192.73.47:8484/rtp/239.0.0.28:5140,# 0.15MB/s | 1717ms
http://112.192.73.47:8484/rtp/239.0.0.68:5140,# 0.15MB/s | 1717ms
http://171.8.105.158:8800/rtp/239.16.20.205:12050,# 0.15MB/s | 1717ms
http://114.226.212.148:8787/rtp/239.49.8.107:8000,# 0.15MB/s | 1717ms
http://60.4.30.55:8077/rtp/239.253.93.139:6307,# 0.15MB/s | 1717ms
http://171.8.84.159:8800/rtp/239.16.10.97:2000,# 0.15MB/s | 1717ms
http://171.8.84.159:8800/rtp/239.16.20.59:10590,# 0.15MB/s | 1718ms
http://171.8.84.159:8800/rtp/239.16.20.88:10880,# 0.15MB/s | 1719ms
http://114.226.212.148:8787/rtp/239.49.8.204:6000,# 0.15MB/s | 1719ms
http://123.118.51.64:8686/rtp/239.3.1.96:8001,# 0.15MB/s | 1719ms
http://171.8.84.159:8800/rtp/239.16.20.5:10050,# 0.15MB/s | 1720ms
http://111.127.156.64:51234/rtp/239.29.0.95:5000,# 0.15MB/s | 1720ms
http://112.192.73.60:8484/rtp/239.0.0.76:5140,# 0.15MB/s | 1720ms
http://111.127.156.64:51234/rtp/239.29.0.81:5000,# 0.15MB/s | 1720ms
http://123.118.56.249:8686/rtp/239.3.1.211:8064,# 0.15MB/s | 1720ms
http://123.118.56.249:8686/rtp/239.3.1.210:8056,# 0.15MB/s | 1721ms
http://112.192.73.47:8484/rtp/239.0.0.23:5140,# 0.15MB/s | 1721ms
http://220.176.218.206:9000/rtp/239.252.219.27:5140,# 0.15MB/s | 1722ms
http://171.8.84.159:8800/rtp/239.16.20.144:11440,# 0.15MB/s | 1722ms
http://220.176.218.206:9000/rtp/239.252.219.74:5140,# 0.14MB/s | 1724ms
http://42.237.212.27:4022/rtp/225.1.4.160:1196,# 0.14MB/s | 1724ms
http://112.192.73.47:8484/rtp/239.0.0.66:5140,# 0.14MB/s | 1724ms
http://218.86.184.61:8188/rtp/238.255.2.136:5999,# 0.14MB/s | 1725ms
http://106.87.51.99:8888/rtp/235.254.198.76:1580,# 0.14MB/s | 1725ms
http://114.226.212.147:8787/rtp/239.49.1.254:6000,# 0.14MB/s | 1725ms
http://121.29.215.108:2083/rtp/239.253.92.176:6006,# 0.14MB/s | 1726ms
http://218.86.184.61:8188/rtp/238.255.2.211:5999,# 0.14MB/s | 1727ms
http://218.86.184.61:8188/rtp/238.255.2.224:5999,# 0.14MB/s | 1727ms
http://36.49.54.222:8800/rtp/239.37.0.236:5540,# 0.14MB/s | 1728ms
http://171.8.84.159:8800/rtp/239.16.20.152:11520,# 0.14MB/s | 1728ms
http://112.192.73.60:8484/rtp/239.0.0.143:5140,# 0.14MB/s | 1728ms
http://171.8.105.158:8800/rtp/239.16.20.25:10250,# 0.14MB/s | 1729ms
http://123.118.51.64:8686/rtp/239.3.1.174:8001,# 0.14MB/s | 1730ms
http://171.8.84.159:8800/rtp/239.16.20.38:10380,# 0.14MB/s | 1730ms
http://36.49.54.222:8800/rtp/239.37.0.180:5540,# 0.14MB/s | 1730ms
http://171.8.105.158:8800/rtp/239.16.20.168:11680,# 0.14MB/s | 1731ms
http://220.167.170.232:4000/rtp/239.120.1.73:8412,# 0.14MB/s | 1731ms
http://220.176.218.206:9000/rtp/239.252.220.75:5140,# 0.14MB/s | 1731ms
http://171.8.84.159:8800/rtp/239.16.20.206:12060,# 0.14MB/s | 1731ms
http://171.8.84.159:8800/rtp/239.16.20.1:10010,# 0.14MB/s | 1732ms
http://171.8.105.158:8800/rtp/239.16.10.154:2000,# 0.14MB/s | 1732ms
http://220.167.170.232:4000/rtp/239.120.1.41:8220,# 0.14MB/s | 1732ms
http://106.59.2.232:55555/rtp/239.200.201.181:4220,# 0.14MB/s | 1732ms
http://111.127.156.64:51234/rtp/239.29.1.142:5000,# 0.14MB/s | 1732ms
http://171.8.84.159:8800/rtp/239.16.20.112:11120,# 0.14MB/s | 1733ms
http://114.226.212.147:8787/rtp/239.49.8.204:6000,# 0.14MB/s | 1734ms
http://121.29.215.108:2083/rtp/239.253.92.104:6221,# 0.14MB/s | 1734ms
http://111.127.156.64:51234/rtp/239.29.0.38:5000,# 0.14MB/s | 1735ms
http://218.86.184.61:8188/rtp/238.255.2.189:5999,# 0.14MB/s | 1736ms
http://171.8.84.159:8800/rtp/239.16.20.164:11640,# 0.14MB/s | 1737ms
http://112.192.73.60:8484/rtp/239.0.0.196:5140,# 0.14MB/s | 1737ms
http://171.8.84.159:8800/rtp/239.16.20.179:11790,# 0.14MB/s | 1738ms
http://36.49.54.222:8800/rtp/239.37.0.137:5540,# 0.14MB/s | 1739ms
http://171.8.105.158:8800/rtp/239.16.10.155:2000,# 0.14MB/s | 1739ms
http://171.8.105.158:8800/rtp/239.16.20.1:10010,# 0.14MB/s | 1740ms
http://123.118.51.64:8686/rtp/239.3.1.175:8001,# 0.14MB/s | 1740ms
http://221.220.129.163:8012/rtp/239.3.1.220:4220,# 0.14MB/s | 1740ms
http://171.8.84.159:8800/rtp/239.16.10.71:2000,# 0.14MB/s | 1741ms
http://111.127.156.64:51234/rtp/239.29.0.209:5000,# 0.14MB/s | 1742ms
http://114.226.212.147:8787/rtp/239.49.8.20:9618,# 0.14MB/s | 1742ms
http://60.4.30.55:8077/rtp/239.253.93.51:6204,# 0.14MB/s | 1742ms
http://121.29.215.108:2083/rtp/239.253.92.107:6020,# 0.14MB/s | 1742ms
http://171.8.84.159:8800/rtp/239.16.20.102:11020,# 0.14MB/s | 1743ms
http://111.127.156.64:51234/rtp/239.29.0.187:5000,# 0.14MB/s | 1743ms
http://36.49.54.222:8800/rtp/239.37.0.101:5540,# 0.14MB/s | 1743ms
http://36.49.54.222:8800/rtp/239.37.0.138:5540,# 0.14MB/s | 1744ms
http://218.86.184.61:8188/rtp/238.255.2.100:5999,# 0.14MB/s | 1744ms
http://123.118.51.64:8686/rtp/239.3.1.173:8001,# 0.14MB/s | 1744ms
http://111.127.156.64:51234/rtp/239.29.0.183:5000,# 0.14MB/s | 1746ms
http://111.127.156.64:51234/rtp/239.29.0.14:5000,# 0.14MB/s | 1746ms
http://111.127.156.64:51234/rtp/239.29.0.28:5000,# 0.14MB/s | 1746ms
http://171.8.84.159:8800/rtp/239.16.20.25:10250,# 0.14MB/s | 1747ms
http://112.192.73.47:8484/rtp/239.0.0.109:5140,# 0.14MB/s | 1748ms
http://121.29.215.108:2083/rtp/239.253.93.3:6154,# 0.14MB/s | 1748ms
http://124.112.189.152:4022/rtp/238.1.78.189:7384,# 0.14MB/s | 1749ms
http://171.8.105.158:8800/rtp/239.16.10.149:2000,# 0.14MB/s | 1750ms
http://114.226.212.149:8787/rtp/239.49.1.11:6000,# 0.14MB/s | 1750ms
http://171.8.84.159:8800/rtp/239.16.10.159:2000,# 0.14MB/s | 1751ms
http://36.49.54.222:8800/rtp/239.37.0.179:5540,# 0.14MB/s | 1751ms
http://171.8.84.159:8800/rtp/239.16.20.155:11550,# 0.14MB/s | 1751ms
http://121.29.215.108:2083/rtp/239.253.92.106:6135,# 0.14MB/s | 1751ms
http://114.226.212.149:8787/rtp/239.49.1.43:6000,# 0.14MB/s | 1752ms
http://171.8.84.159:8800/rtp/239.16.20.71:10710,# 0.14MB/s | 1753ms
http://171.8.84.159:8800/rtp/239.16.20.77:10770,# 0.14MB/s | 1753ms
http://171.8.105.158:8800/rtp/239.16.20.82:10820,# 0.14MB/s | 1753ms
http://111.127.156.64:51234/rtp/239.29.0.100:5000,# 0.14MB/s | 1756ms
http://171.8.84.159:8800/rtp/239.16.20.204:12040,# 0.14MB/s | 1758ms
http://123.118.51.64:8686/rtp/239.3.1.125:8001,# 0.14MB/s | 1758ms
http://36.49.54.222:8800/rtp/239.37.0.109:5540,# 0.14MB/s | 1759ms
http://1.58.66.249:4000/rtp/229.58.190.105:5000,# 0.14MB/s | 1761ms
http://218.86.184.61:8188/rtp/238.255.2.155:5999,# 0.14MB/s | 1761ms
http://220.176.218.206:9000/rtp/239.252.219.107:5140,# 0.14MB/s | 1762ms
http://106.116.126.196:4022/rtp/239.254.201.67:6000,# 0.14MB/s | 1764ms
http://112.192.73.60:8484/rtp/239.0.0.192:5140,# 0.14MB/s | 1764ms
http://123.118.56.249:8686/rtp/239.3.1.189:8000,# 0.14MB/s | 1764ms
http://171.8.84.159:8800/rtp/239.16.20.9:10090,# 0.14MB/s | 1764ms
http://106.87.51.99:8888/rtp/235.254.198.57:1504,# 0.14MB/s | 1764ms
http://171.8.105.158:8800/rtp/239.16.20.174:11740,# 0.14MB/s | 1765ms
http://171.8.84.159:8800/rtp/239.16.20.205:12050,# 0.14MB/s | 1765ms
http://171.8.105.158:8800/rtp/239.16.20.73:10730,# 0.14MB/s | 1766ms
http://36.49.54.222:8800/rtp/239.37.0.233:5540,# 0.14MB/s | 1766ms
http://171.8.84.159:8800/rtp/239.16.20.95:10950,# 0.14MB/s | 1766ms
http://171.8.84.159:8800/rtp/239.16.20.39:10390,# 0.14MB/s | 1768ms
http://111.127.156.64:51234/rtp/239.29.0.139:5000,# 0.14MB/s | 1768ms
http://218.86.184.61:8188/rtp/238.255.2.51:5999,# 0.14MB/s | 1769ms
http://111.127.156.64:51234/rtp/239.29.1.96:5001,# 0.14MB/s | 1772ms
http://121.29.215.108:2083/rtp/239.253.92.164:6036,# 0.14MB/s | 1774ms
http://171.8.105.158:8800/rtp/239.16.20.85:10850,# 0.14MB/s | 1775ms
http://121.29.215.108:2083/rtp/239.253.92.16:6043,# 0.14MB/s | 1776ms
http://1.58.66.249:4000/rtp/229.58.190.116:5000,# 0.14MB/s | 1776ms
http://111.127.156.64:51234/rtp/239.29.0.206:5000,# 0.14MB/s | 1776ms
http://171.8.84.159:8800/rtp/239.16.10.94:2000,# 0.14MB/s | 1776ms
http://220.176.218.206:9000/rtp/239.252.219.109:5140,# 0.14MB/s | 1776ms
http://121.29.215.108:2083/rtp/239.253.93.8:6161,# 0.14MB/s | 1777ms
http://111.127.156.64:51234/rtp/239.29.0.99:5000,# 0.14MB/s | 1778ms
http://171.8.84.159:8800/rtp/239.16.20.120:11200,# 0.14MB/s | 1778ms
http://1.58.66.249:4000/rtp/229.58.190.102:5000,# 0.14MB/s | 1779ms
http://111.127.156.64:51234/rtp/239.29.0.35:5000,# 0.14MB/s | 1780ms
http://171.8.84.159:8800/rtp/239.16.10.84:2000,# 0.14MB/s | 1780ms
http://36.49.54.222:8800/rtp/239.37.0.187:5540,# 0.14MB/s | 1780ms
http://171.8.84.159:8800/rtp/239.16.10.180:2000,# 0.14MB/s | 1780ms
http://171.8.105.158:8800/rtp/239.16.20.197:11970,# 0.14MB/s | 1781ms
http://111.127.156.64:51234/rtp/239.29.1.112:5000,# 0.14MB/s | 1781ms
http://123.118.51.64:8686/rtp/239.3.1.122:8160,# 0.14MB/s | 1782ms
http://220.176.218.206:9000/rtp/239.252.219.163:5140,# 0.14MB/s | 1782ms
http://171.8.84.159:8800/rtp/239.16.20.210:12100,# 0.14MB/s | 1783ms
http://171.8.84.159:8800/rtp/239.16.20.84:10840,# 0.14MB/s | 1783ms
http://171.8.105.158:8800/rtp/239.16.20.32:10320,# 0.14MB/s | 1784ms
http://111.127.156.64:51234/rtp/239.29.0.102:5000,# 0.14MB/s | 1784ms
http://36.49.54.222:8800/rtp/239.37.0.166:5540,# 0.14MB/s | 1785ms
http://171.8.105.158:8800/rtp/239.16.20.19:10190,# 0.14MB/s | 1786ms
http://171.8.84.159:8800/rtp/239.16.20.195:11950,# 0.14MB/s | 1787ms
http://171.8.84.159:8800/rtp/239.16.20.75:10750,# 0.14MB/s | 1787ms
http://111.127.156.64:51234/rtp/239.29.1.146:5000,# 0.14MB/s | 1787ms
http://111.127.156.64:51234/rtp/239.29.0.91:5000,# 0.14MB/s | 1788ms
http://112.192.73.60:8484/rtp/239.0.0.18:5140,# 0.14MB/s | 1788ms
http://106.87.51.99:8888/rtp/235.254.196.217:1140,# 0.14MB/s | 1788ms
http://111.127.156.64:51234/rtp/239.29.1.123:5000,# 0.14MB/s | 1788ms
http://1.58.66.249:4000/rtp/229.58.190.75:5000,# 0.14MB/s | 1789ms
http://49.77.31.239:8554/rtp/239.49.8.48:8000,# 0.14MB/s | 1790ms
http://220.176.218.206:9000/rtp/239.252.219.143:5140,# 0.14MB/s | 1791ms
http://106.116.126.196:4022/rtp/239.254.201.220:7256上海,# 0.14MB/s | 1792ms
http://111.127.156.64:51234/rtp/239.29.0.121:5000,# 0.14MB/s | 1793ms
http://106.116.126.196:4022/rtp/239.254.201.219:7257,# 0.14MB/s | 1793ms
http://42.237.212.27:4022/rtp/225.1.4.55:1084,# 0.14MB/s | 1794ms
http://111.127.156.64:51234/rtp/239.29.0.109:5000,# 0.14MB/s | 1795ms
http://111.127.156.64:51234/rtp/239.29.1.109:5000,# 0.14MB/s | 1795ms
http://111.127.156.64:51234/rtp/239.29.0.27:5000,# 0.14MB/s | 1795ms
http://123.118.51.64:8686/rtp/239.3.1.126:8001,# 0.14MB/s | 1796ms
http://36.49.54.222:8800/rtp/239.37.0.173:5540,# 0.14MB/s | 1797ms
http://36.49.54.222:8800/rtp/239.37.0.170:5540,# 0.14MB/s | 1798ms
http://171.8.105.158:8800/rtp/239.16.20.152:11520,# 0.14MB/s | 1799ms
http://111.127.156.64:51234/rtp/239.29.0.177:5000,# 0.14MB/s | 1799ms
http://111.127.156.64:51234/rtp/239.29.0.188:5000,# 0.14MB/s | 1800ms
http://121.29.215.108:2083/rtp/239.253.93.145:6313,# 0.14MB/s | 1800ms
http://111.127.156.64:51234/rtp/239.29.1.150:5000,# 0.14MB/s | 1801ms
http://171.8.84.159:8800/rtp/239.16.20.191:11910,# 0.14MB/s | 1801ms
http://111.127.156.64:51234/rtp/239.29.0.42:5000,# 0.14MB/s | 1801ms
http://106.59.2.232:55555/rtp/239.200.200.101:8048,# 0.14MB/s | 1801ms
http://42.237.212.27:4022/rtp/225.1.5.39:1349,# 0.14MB/s | 1801ms
http://111.127.156.64:51234/rtp/239.29.0.113:5000,# 0.14MB/s | 1801ms
http://106.87.51.99:8888/rtp/235.254.196.101:1162,# 0.14MB/s | 1802ms
http://106.87.51.99:8888/rtp/235.254.198.49:1472,# 0.14MB/s | 1802ms
http://111.127.156.64:51234/rtp/239.29.0.106:5000,# 0.14MB/s | 1803ms
http://1.58.66.249:4000/rtp/229.58.190.131:5000,# 0.14MB/s | 1803ms
http://114.254.87.121:8888/rtp/239.3.1.105:8092,# 0.14MB/s | 1805ms
http://111.127.156.64:51234/rtp/239.29.1.101:5000,# 0.14MB/s | 1805ms
http://111.127.156.64:51234/rtp/239.29.0.12:5000,# 0.14MB/s | 1806ms
http://114.254.87.121:8888/rtp/239.3.1.115:8000,# 0.14MB/s | 1806ms
http://106.87.51.99:8888/rtp/235.254.198.48:1468,# 0.14MB/s | 1809ms
http://121.29.215.108:2083/rtp/239.253.92.209:6566,# 0.14MB/s | 1809ms
http://171.8.84.159:8800/rtp/239.16.20.99:10990,# 0.14MB/s | 1809ms
http://36.49.54.222:8800/rtp/239.37.0.106:5540,# 0.14MB/s | 1810ms
http://121.29.215.108:2083/rtp/239.253.92.100:6142,# 0.14MB/s | 1812ms
http://171.8.105.158:8800/rtp/239.16.20.207:12070,# 0.14MB/s | 1812ms
http://111.127.156.64:51234/rtp/239.29.1.79:5001,# 0.14MB/s | 1813ms
http://111.127.156.64:51234/rtp/239.29.0.207:5000,# 0.14MB/s | 1813ms
http://111.127.156.64:51234/rtp/239.29.1.119:5000,# 0.14MB/s | 1814ms
http://111.127.156.64:51234/rtp/239.29.0.107:5000,# 0.14MB/s | 1815ms
http://220.167.170.232:4000/rtp/239.120.1.165:9048,# 0.14MB/s | 1816ms
http://36.49.54.222:8800/rtp/239.37.0.247:5540,# 0.14MB/s | 1816ms
http://111.127.156.64:51234/rtp/239.29.0.15:5000,# 0.14MB/s | 1817ms
http://36.49.54.222:8800/rtp/239.37.0.144:5540,# 0.14MB/s | 1817ms
http://36.49.54.222:8800/rtp/239.37.0.165:5540,# 0.14MB/s | 1817ms
http://36.49.54.222:8800/rtp/239.37.0.105:5540,# 0.14MB/s | 1817ms
http://111.127.156.64:51234/rtp/239.29.0.149:5000,# 0.14MB/s | 1820ms
http://106.87.51.99:8888/rtp/235.254.198.67:1544,# 0.14MB/s | 1820ms
http://111.127.156.64:51234/rtp/239.29.0.185:5000,# 0.14MB/s | 1820ms
http://106.87.51.99:8888/rtp/235.254.198.13:1328,# 0.14MB/s | 1820ms
http://111.127.156.64:51234/rtp/239.29.1.87:5001,# 0.14MB/s | 1824ms
http://220.176.218.206:9000/rtp/239.252.219.60:5140,# 0.14MB/s | 1824ms
http://220.176.218.206:9000/rtp/239.252.220.137:5140,# 0.14MB/s | 1825ms
http://220.176.218.206:9000/rtp/239.252.220.144:5140,# 0.14MB/s | 1827ms
http://220.176.218.206:9000/rtp/239.252.219.100:5140,# 0.14MB/s | 1827ms
http://36.49.54.222:8800/rtp/239.37.0.186:5540,# 0.14MB/s | 1829ms
http://124.112.240.142:4022/rtp/238.1.78.119:6824,# 0.14MB/s | 1830ms
http://111.127.156.64:51234/rtp/239.29.0.151:5000,# 0.14MB/s | 1831ms
http://171.8.84.159:8800/rtp/239.16.10.173:2000,# 0.14MB/s | 1831ms
http://171.8.84.159:8800/rtp/239.16.20.177:11770,# 0.14MB/s | 1834ms
http://36.49.54.222:8800/rtp/239.37.0.132:5540,# 0.14MB/s | 1835ms
http://171.8.84.159:8800/rtp/239.16.20.78:10780,# 0.14MB/s | 1835ms
http://111.127.156.64:51234/rtp/239.29.0.110:5000,# 0.14MB/s | 1836ms
http://124.112.240.142:4022/rtp/238.1.78.101:6680,# 0.14MB/s | 1838ms
http://171.8.105.158:8800/rtp/239.16.10.164:2000,# 0.14MB/s | 1839ms
http://36.49.54.222:8800/rtp/239.37.0.218:5540,# 0.14MB/s | 1840ms
http://106.87.51.99:8888/rtp/235.254.196.214:1128,# 0.14MB/s | 1843ms
http://111.127.156.64:51234/rtp/239.29.0.147:5000,# 0.14MB/s | 1844ms
http://111.127.156.64:51234/rtp/239.29.0.1:5000,# 0.14MB/s | 1847ms
http://111.127.156.64:51234/rtp/239.29.1.85:5001,# 0.14MB/s | 1847ms
http://111.127.156.64:51234/rtp/239.29.0.208:5000,# 0.14MB/s | 1847ms
http://171.8.84.159:8800/rtp/239.16.20.97:10970,# 0.14MB/s | 1848ms
http://220.167.170.232:4000/rtp/239.120.1.46:8248,# 0.14MB/s | 1850ms
http://121.29.215.108:2083/rtp/239.253.93.144:6312,# 0.14MB/s | 1851ms
http://123.118.56.249:8686/rtp/239.3.1.152:8120,# 0.14MB/s | 1282ms
http://111.127.156.64:51234/rtp/239.29.1.105:5000,# 0.13MB/s | 1853ms
